DATE,BOOK,EVENT_TYPE,NUMBER,MAIN ITEM,PROJECT,TRANSACTION,VENDOR,CODE,EXPLANATION,AMOUNT, UNIT_PRICE , TOTAL_AMOUNT , ,,
11/01/2019,INVENTORY,INV_IN,1691,GENERAL EXPENSES,SPDH,CLEANING,BIOCLEAN ,,CLEANING MATERIALS,1, € 113.28 , € 113.28 , € 113.28 ,,
11/01/2019,INVENTORY,INV_IN,1691,GENERAL EXPENSES,SPDH,VAT,BIOCLEAN ,,VAT,1, € 27.19 , € 27.19 , € 27.19 ,,
11/01/2019,INVENTORY,INV_IN,1698,GENERAL EXPENSES,SPDH,CLEANING,BIOCLEAN ,,CLEANING MATERIALS,1, € 18.65 , € 18.65 , € 18.65 ,,
11/01/2019,INVENTORY,INV_IN,1698,GENERAL EXPENSES,SPDH,VAT,BIOCLEAN ,,VAT,1, € 4.48 , € 4.48 , € 4.48 ,,
11/01/2019,EB,OUT,1998,PLOT,ATHINON,LEGAL EXPENSES,CADASTRAL OFFICE,,PLOT REGISTRY OFFICE,1," € 2,900.00 "," € 2,900.00 ","-€ 2,900.00 ",,
11/01/2019,INVENTORY,INV_IN,1/4/2019,CONSTRUCTION,DELIGIANNAKI,BRICK WORKS,ALVERTIS,,daily wages demolising walls for expanding bathrooms,1, € 80.00 , € 80.00 , € 80.00 ,,
11/01/2019,INVENTORY,INV_IN,1/4/2019,CONSTRUCTION,IPSILANTOU,BRICK WORKS,ARDJAN,,4 daily wages for building cisterns,1, € 180.00 , € 180.00 , € 180.00 ,,
11/01/2019,INVENTORY,INV_IN,1/4/2019,CONSTRUCTION,DELIGIANNAKI,SAFETY/GENERAL EXPENSES,ARIS,,Aris and Giannis workers 3 daily wages for putting protection rails at Deligiannaki,1, € 135.00 , € 135.00 , € 135.00 ,,
11/01/2019,INVENTORY,INV_IN,1/4/2019,CONSTRUCTION,IPSILANTOU,SAFETY/GENERAL EXPENSES,ARIS,,Aris and Giannis workers  daily wages for putting protection rails at Ypsilantou ,1, € 135.00 , € 135.00 , € 135.00 ,,
11/01/2019,INVENTORY,INV_IN,1/4/2019,CONSTRUCTION,DELIGIANNAKI,EXCAVATION,XAXALAS,,3 DAYS EXCAVATOR ,3, € 270.00 , € 810.00 , € 810.00 ,,
11/01/2019,INVENTORY,INV_IN,1/4/2019,CONSTRUCTION,DELIGIANNAKI,EXCAVATION,XAXALAS,,3 DAYS BOBCAT ,3, € 180.00 , € 540.00 , € 540.00 ,,
12/01/2019,NKASA-A,OUT,,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,KARAMOLENGOS PROGRESS PAYMENT,1," € 3,000.00 "," € 3,000.00 ","-€ 3,000.00 ",,
01/02/2019,NKASA-A,OUT,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,MIA LOGO DESIGN WORKS-NIKOS PECHLIVANIDIS,1, € 500.00 , € 500.00 ,-€ 500.00 ,,
01/02/2019,INVENTORY,INV_IN,1216,CONSTRUCTION,IPSILANTOU,VAT,TSOPELOGIANNIS,,VAT,1, € 54.00 , € 54.00 , € 54.00 ,,
01/02/2019,INVENTORY,INV_IN,1216,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,TSOPELOGIANNIS,,ASVESTOPOLTOS  ,5, € 45.00 , € 225.00 , € 225.00 ,,
01/02/2019,INVENTORY,INV_IN,38,GENERAL EXPENSES,SPDH,VAT,VAT,,,1, € 692.31 , € 692.31 , € 692.31 ,,
01/02/2019,INVENTORY,INV_IN,,CONSTRUCTION,KEKROPOS,TOPOGRAPHER,PAPADOKOTSOLIS,,Topographer 3 visits(Excavation points/checking levels/setting building ),1, € 400.00 , € 400.00 , € 400.00 ,,
01/02/2019,NKASA-A,OUT,,CONSTRUCTION,KEKROPOS,TOPOGRAPHER,PAPADOKOTSOLIS,,Topographer 3 visits(Excavation points/checking levels/setting building ),1, € 400.00 , € 400.00 ,-€ 400.00 ,,
01/02/2019,INVENTORY,OUT,,SALES,IPSILANTOU,SALES CONTRACT,TROMPOUKI (IPSILANTOU B2),,IPSILANTOU B2 -AP4-P5 & P6 AGREEMENT,1," € 370,000.00 "," € 370,000.00 ","-€ 370,000.00 ",,
01/02/2019,NKASA-A,OUT,,CONSTRUCTION,KEKROPOS,CONCRETE CONTRACTOR,TSOLAKIDIS,,PAYMENT FOR PERIOD 17/01-31/01,1, € 900.00 , € 900.00 ,-€ 900.00 ,,
01/02/2019,NKASA-A,OUT,,GENERAL EXPENSES,SPDH,TRANSFER FEE,,,OUTGOING TRANSFER FEE,1, € 600.00 , € 600.00 ,-€ 600.00 ,,
01/02/2019,INVENTORY,INV_IN,,CONSTRUCTION,DELIGIANNAKI,DAILY WORKERS,DAILY WORKERS,,workers multi purpose/general expenses / 12*40,12, € 40.00 , € 480.00 , € 480.00 ,,
01/02/2019,INVENTORY,INV_IN,,CONSTRUCTION,IPSILANTOU,DAILY WORKERS,DAILY WORKERS,,13x40=520,13, € 40.00 , € 520.00 , € 520.00 ,,
01/02/2019,NKASA-A,OUT,,CONSTRUCTION,DELIGIANNAKI,DAILY WORKERS,DAILY WORKERS,,workers multi purpose/general expenses / 12*40,1, € 480.00 , € 480.00 ,-€ 480.00 ,,
01/02/2019,NKASA-A,OUT,,CONSTRUCTION,IPSILANTOU,DAILY WORKERS,DAILY WORKERS,,13x40=520,1, € 520.00 , € 520.00 ,-€ 520.00 ,,
01/02/2019,NKASA-A,OUT,,CONSTRUCTION,DELIGIANNAKI,MUNICIPALITY,TAP,,TAP 1/1/19-31/12/19,1, € 73.11 , € 73.11 ,-€ 73.11 ,,
01/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,WITHHOLDING TAX,FOUROUNTZOGLOU,,WITHHOLDING TAX ,1, € 748.80 , € 748.80 ,-€ 748.80 ,,
01/02/2019,EB,OUT,31,GENERAL EXPENSES,SPDH,WITHHOLDING TAX,LAKKAS STELIOS,,WITHHOLDING TAX OF INVOICE 31,1, € 120.00 , € 120.00 ,-€ 120.00 ,,
01/02/2019,EB,OUT,45,GENERAL EXPENSES,SPDH,WITHHOLDING TAX,METITANIDOU,,WITHHOLDING TAX OF INVOICE 45,1, € 143.10 , € 143.10 ,-€ 143.10 ,,
01/02/2019,EB,EXP,,CONSTRUCTION,KIVELIS,GUARANTEE LETTER,EB,,GUARANTEE LETTER FROM PARAKATATHIKON &DANION,1, € 865.50 , € 865.50 ,-€ 865.50 ,,
01/02/2019,EB,EXP,,GENERAL EXPENSES,KIVELIS,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
01/02/2019,NKASA-A,OUT,,CONSTRUCTION,IPSILANTOU,SCAFFOLDERS,LEGAKIS,,PART OF SCAFFOLDERS,1," € 1,000.00 "," € 1,000.00 ","-€ 1,000.00 ",,
01/02/2019,INVENTORY,IN,,SALES & MARKETING,IPSILANTOU,SALES & MARKETING,ZARKATZIA,,IPSIALNTOU B2 FEE,1," € 1,850.00 "," € 1,850.00 "," € 1,850.00 ",,
01/02/2019,INVENTORY,INV_IN,1/25/2019,CONSTRUCTION,DELIGIANNAKI,BRICK WORKS,ALVERTIS,,4 daily wages 0utside wall(scaffolders),1, € 200.00 , € 200.00 , € 200.00 ,,
01/02/2019,INVENTORY,INV_IN,1/25/2019,CONSTRUCTION,IPSILANTOU,SAFETY/GENERAL EXPENSES,ARIS,,safety measures/doors for basement warehouses,1, € 50.00 , € 50.00 , € 50.00 ,,
01/02/2019,INVENTORY,INV_IN,,GENERAL EXPENSES,SPDH,SALES & MARKETING,ASTY REAL ESTATE OFFICE,,REAL ESTATE COMMISION FOR SALES / IPSILANTOU B2 TROUMPOUKI,1," € 2,700.00 "," € 2,700.00 "," € 2,700.00 ",,
01/02/2019,INVENTORY,INV_IN,,CONSTRUCTION,DELIGIANNAKI,MUNICIPALITY,TAP,,MUNICIPALITY FEES FOR DEBT CLARIFICATION,1, € 73.11 , € 73.11 , € 73.11 ,,
01/02/2019,INVENTORY,INV_IN,1/25/2019,CONSTRUCTION,KEKROPOS,GEOLOGICAL STUDY,GIOXAS,,GEOLOGICAL STUDY FOR FOUNDATION 400+VAT+400,1, € 400.00 , € 400.00 , € 400.00 ,,
02/02/2019,INVENTORY,INV_IN,52162,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2128138382,SIDIROSOLINES E/T 38X38,40, € 1.42 , € 56.80 , € 56.80 ,,
02/02/2019,INVENTORY,INV_IN,52162,CONSTRUCTION,IPSILANTOU,VAT,TRIGONIS,,VAT,1, € 13.46 , € 13.46 , € 13.46 ,,
02/02/2019,INVENTORY,INV_IN,,CONSTRUCTION,KEKROPOS,STEEL CONTRACTOR,MANOS,,26600-200kg (THE WRONG BEAM) =26400,26400, € 0.09 ," € 2,376.00 "," € 2,376.00 ",,
04/02/2019,INVENTORY,INV_IN,140,CONSTRUCTION,KEKROPOS,GEOLOGICAL STUDY,GIOXAS,,Geological study for foundation 400+vat + 400,1, € 400.00 , € 400.00 , € 400.00 ,,
04/02/2019,INVENTORY,INV_IN,44005,CONSTRUCTION,DELIGIANNAKI,VAT,KOURTIS,,VAT,1, € 10.37 , € 10.37 , € 10.37 ,,
04/02/2019,INVENTORY,INV_IN,44005,CONSTRUCTION,DELIGIANNAKI,INSULATION,KOURTIS,4555,NEOCOAT BT EPS 100,12, € 3.60 , € 43.20 , € 43.20 ,,
04/02/2019,EB,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,MARKETING SERVICES IN CHINA,1," € 1,500.00 "," € 1,500.00 ","-€ 1,500.00 ",,
04/02/2019,INVENTORY,INV_IN,215,CONSTRUCTION,KEKROPOS,VAT,PACANI,,"VAT OF INVOICE 215/ 100,00€",1, € 24.00 , € 24.00 , € 24.00 ,,
04/02/2019,INVENTORY,INV_IN,S20190204-02,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,MARKETING SERVICES IN CHINA,1," € 1,500.00 "," € 1,500.00 "," € 1,500.00 ",,
04/02/2019,INVENTORY,INV_IN,13414,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,KON005,YALOPLEGMA BLUE,3, € 25.00 , € 75.00 , € 75.00 ,,
04/02/2019,INVENTORY,INV_IN,13414,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,KON274,DOMOSAND PRIMER 15Kgr.,2, € 35.00 , € 70.00 , € 70.00 ,,
04/02/2019,INVENTORY,INV_IN,13414,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,KON271,DOMORESIN 20Kgr.,2, € 40.00 , € 80.00 , € 80.00 ,,
04/02/2019,INVENTORY,INV_IN,13414,CONSTRUCTION,IPSILANTOU,VAT,SPIRIDAKIS,,,1, € 54.00 , € 54.00 , € 54.00 ,,
04/02/2019,INVENTORY,INV_IN,13419,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,ADR0001,AMMOS MPETOU XIMA,15, € 17.00 , € 255.00 , € 255.00 ,,
04/02/2019,INVENTORY,INV_IN,13419,CONSTRUCTION,DELIGIANNAKI,VAT,SPIRIDAKIS,,VAT,1, € 61.20 , € 61.20 , € 61.20 ,,
04/02/2019,INVENTORY,INV_IN,1219,CONSTRUCTION,DELIGIANNAKI,VAT,TSOPELOGIANNIS,,VAT,1, € 75.60 , € 75.60 , € 75.60 ,,
04/02/2019,INVENTORY,INV_IN,1219,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,TSOPELOGIANNIS,,ASVESTOPOLTOS  ,7, € 45.00 , € 315.00 , € 315.00 ,,
04/02/2019,INVENTORY,INV_IN,140,CONSTRUCTION,KEKROPOS,VAT,GIOXAS,,VAT,1, € 96.00 , € 96.00 , € 96.00 ,,
04/02/2019,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 17.00 , € 17.00 ,-€ 17.00 ,,
04/02/2019,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,PLASTER WORKS,LEGAKIS,,1450 m2 x 2 + 117x5=3485             Total 1000+2400=3400,1," € 1,700.00 "," € 1,700.00 ","-€ 1,700.00 ",,
04/02/2019,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,PLASTER WORKS,LEGAKIS,,39wagesx 45 +4x30(pump)=1875  Total1000+1800=2800,1," € 1,400.00 "," € 1,400.00 ","-€ 1,400.00 ",,
04/02/2019,BRD-S BV,IN,,CP,,,MAA,,THROUGH BRD-B BV,1," € 50,000.00 "," € 50,000.00 "," € 50,000.00 ",,
04/02/2019,BRD-S BV,OUT,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,TRANSFER TO BRD-SH,1," € 50,000.00 "," € 50,000.00 ","-€ 50,000.00 ",,
04/02/2019,BRD-SH,IN,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,BRD-S BV,1," € 50,000.00 "," € 50,000.00 "," € 50,000.00 ",,
04/02/2019,BRD-SH,OUT,,INTERBOOK,SPDH TO SPDH,,,,BTRL BA,1," € 50,000.00 "," € 50,000.00 ","-€ 50,000.00 ",,
04/02/2019,BRD-SH,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,BRD,,OUTGOING TRANSFER FEE,1, € 75.00 , € 75.00 ,-€ 75.00 ,,
04/02/2019,EB,EXP,,FIXTURE,SPDH,STATIONARY,,,TONER,1, € 76.00 , € 76.00 ,-€ 76.00 ,,
04/02/2019,BTRL BA,IN,,INTERBOOK,SPDH TO SPDH,,,,FROM BRD-SH,1," € 50,000.00 "," € 50,000.00 "," € 50,000.00 ",,
05/02/2019,INVENTORY,INV_IN,306,CONSTRUCTION,KEKROPOS,VAT,DROSATOS,,VAT OF INVOICE 306/ 200.00€,1, € 48.00 , € 48.00 , € 48.00 ,,
05/02/2019,NKASA-A,EXP,,CONSTRUCTION,ATHINON,ARCH. SERVICES,EVA AMPAZI,,PRELIMINARY DESIGN PAYMENT FOR CANDIDATE ARCH. OFFICE,1," € 1,000.00 "," € 1,000.00 ","-€ 1,000.00 ",,
05/02/2019,INVENTORY,INV_IN,119,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,20C12C1000000,"C20/25, XC1, S2, XAL.",18, € 45.80 , € 824.40 , € 824.40 ,,
05/02/2019,INVENTORY,INV_IN,119,CONSTRUCTION,DELIGIANNAKI,PUMP,INTERBETON,P02,PUMP 37-42m,18, € 5.00 , € 90.00 , € 90.00 ,,
05/02/2019,INVENTORY,INV_IN,119,CONSTRUCTION,DELIGIANNAKI,VAT,INTERBETON,,VAT,1, € 219.46 , € 219.46 , € 219.46 ,,
05/02/2019,NKASA-A,EXP,,CONSTRUCTION,ATHINON,ARCH. SERVICES,LOWFAT,,PRELIMINARY DESIGN PAYMENT FOR CANDIDATE ARCH. OFFICE,1," € 1,000.00 "," € 1,000.00 ","-€ 1,000.00 ",,
05/02/2019,EB,OUT,,CONSTRUCTION,KEKROPOS,ENGINEER,DROSATOS,,PAYMENT ENGINEER SERVICE,1, € 248.00 , € 248.00 ,-€ 248.00 ,,
05/02/2019,INVENTORY,INV_IN,13429,CONSTRUCTION,IPSILANTOU,PLASTER,SPIRIDAKIS,TSIM0002,MAURO TSIMENTO IRAKLI,60, € 5.10 , € 306.00 , € 306.00 ,,
05/02/2019,INVENTORY,INV_IN,13429,CONSTRUCTION,IPSILANTOU,VAT,SPIRIDAKIS,,VAT,1, € 73.44 , € 73.44 , € 73.44 ,,
05/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
05/02/2019,INVENTORY,INV_IN,193,CONSTRUCTION,KEKROPOS,STEEL,XATZIDAVITIDIS,"01,01,0110",SIDIROS B500c F10-F25,5850, € 0.57 ," € 3,334.50 "," € 3,334.50 ",,
05/02/2019,INVENTORY,INV_IN,193,CONSTRUCTION,KEKROPOS,STEEL,XATZIDAVITIDIS,"01,02,0208",PL.STILON B500C F08-F12,2940, € 0.63 ," € 1,852.20 "," € 1,852.20 ",,
05/02/2019,INVENTORY,INV_IN,193,CONSTRUCTION,KEKROPOS,VAT,XATZIDAVITIDIS,,VAT,1," € 1,244.81 "," € 1,244.81 "," € 1,244.81 ",,
05/02/2019,INVENTORY,INV_IN,194,CONSTRUCTION,KEKROPOS,STEEL,XATZIDAVITIDIS,"01,07,0607",SIRMA No 7,24, € 1.66 , € 39.84 , € 39.84 ,,
05/02/2019,INVENTORY,INV_IN,194,CONSTRUCTION,KEKROPOS,STEEL,XATZIDAVITIDIS,"01,01,0110",SIDIROS B500c F10-F25,7670, € 0.57 ," € 4,371.90 "," € 4,371.90 ",,
05/02/2019,INVENTORY,INV_IN,194,CONSTRUCTION,KEKROPOS,VAT,XATZIDAVITIDIS,,VAT,1," € 1,058.82 "," € 1,058.82 "," € 1,058.82 ",,
05/02/2019,INVENTORY,INV_IN,195,CONSTRUCTION,KIVELIS,STEEL,XATZIDAVITIDIS,"01,04,0450",SIDEFIT 2D F(8X8),27, € 0.67 , € 18.09 , € 18.09 ,,
05/02/2019,INVENTORY,INV_IN,195,CONSTRUCTION,KIVELIS,VAT,XATZIDAVITIDIS,,VAT,1, € 4.34 , € 4.34 , € 4.34 ,,
05/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
05/02/2019,EB,OUT,,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,,SPIRIDAKIS PAYMENT,1," € 2,821.00 "," € 2,821.00 ","-€ 2,821.00 ",,
05/02/2019,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,TSOPELOGIANNIS,,PAYMENT,1," € 1,710.84 "," € 1,710.84 ","-€ 1,710.84 ",,
05/02/2019,BTRL BA,OUT,,PLOT,THETIDOS,PLOT PAYMENT,KORONI,,KORONI ALPHABANK ACCOUNT,1," € 149,000.00 "," € 149,000.00 ","-€ 149,000.00 ",,
05/02/2019,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,,PAYMENT,1," € 2,310.43 "," € 2,310.43 ","-€ 2,310.43 ",,
05/02/2019,INVENTORY,INV_IN,,CONSTRUCTION,ATHINON,ARCH. SERVICES,LOWFAT,,PRELIMINARY DESIGN PAYMENT FOR CANDIDATE ARCH. OFFICE,1," € 1,000.00 "," € 1,000.00 "," € 1,000.00 ",,
05/02/2019,BP-BA,OUT,,INTERBOOK,,,BP,,TRANSFER BTRL BA,1, € 857.10 , € 857.10 ,-€ 857.10 ,,
05/02/2019,BTRL BA,IN,,INTERBOOK,SPDH TO SPDH,,,,FROM BP-BA,1, € 857.10 , € 857.10 , € 857.10 ,,
05/02/2019,BTRL BA,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,BTRL,,OUTGOING TRANSFER FEE,1, € 149.00 , € 149.00 ,-€ 149.00 ,,
06/02/2019,NKASA-A,OUT,,CONSTRUCTION,KEKROPOS,LEGAL EXPENSES,EYDAP,,KEKROPOS EYDAP REQUEST,1, € 63.12 , € 63.12 ,-€ 63.12 ,,
06/02/2019,INVENTORY,INV_IN,44085,CONSTRUCTION,DELIGIANNAKI,INSULATION,KOURTIS,8690,MAPEI PLANISEAL 88 GREY,300, € 0.43 , € 129.60 , € 129.60 ,,
06/02/2019,INVENTORY,INV_IN,44085,CONSTRUCTION,DELIGIANNAKI,INSULATION,KOURTIS,4229,MAPEI MAPEGROUT TISS ,100, € 0.32 , € 32.00 , € 32.00 ,,
06/02/2019,INVENTORY,INV_IN,44085,CONSTRUCTION,DELIGIANNAKI,INSULATION,KOURTIS,2210,MEMV. APOSTRAGGISTIKI G400,80, € 0.67 , € 53.60 , € 53.60 ,,
06/02/2019,INVENTORY,INV_IN,44085,CONSTRUCTION,DELIGIANNAKI,VAT,KOURTIS,,VAT,1, € 52.34 , € 52.34 , € 52.34 ,,
06/02/2019,INVENTORY,INV_IN,13437,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,,AMMOS MPETOU XIMA,15, € 17.00 , € 255.00 , € 255.00 ,,
06/02/2019,INVENTORY,INV_IN,13437,CONSTRUCTION,IPSILANTOU,VAT,SPIRIDAKIS,,VAT,1, € 61.20 , € 61.20 , € 61.20 ,,
06/02/2019,INVENTORY,INV_IN,70449,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202008,SIDIROS B500C ELOT 1421-3 F8  E DIAMORFOMENO,30, € 0.56 , € 16.80 , € 16.80 ,,
06/02/2019,INVENTORY,INV_IN,70449,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202010,SIDIROS B500C ELOT 1421-3 F10 E DIAMORFOMENO,170, € 0.56 , € 95.20 , € 95.20 ,,
06/02/2019,INVENTORY,INV_IN,70449,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202012,SIDIROS B500C ELOT 1421-3 F12 E DIAMORFOMENO,310, € 0.56 , € 173.60 , € 173.60 ,,
06/02/2019,INVENTORY,INV_IN,70449,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202014,SIDIROS B500C ELOT 1421-3 F14 E DIAMORFOMENO,680, € 0.56 , € 380.80 , € 380.80 ,,
06/02/2019,INVENTORY,INV_IN,70449,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,252015,PLEGMA STILON B500C ELOT 14213 F12/100,1400, € 0.62 , € 868.00 , € 868.00 ,,
06/02/2019,INVENTORY,INV_IN,70449,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,2030101007,SIRMA KAMENO 1.20MM - 2Kgr,10, € 1.00 , € 10.00 , € 10.00 ,,
06/02/2019,INVENTORY,INV_IN,70449,CONSTRUCTION,DELIGIANNAKI,VAT,TRIGONIS,,VAT,1, € 370.66 , € 370.66 , € 370.66 ,,
06/02/2019,EB,IN,,SALES,IPSILANTOU,CUSTOMER PAYMENT,TROMPOUKI (IPSILANTOU B2),,BANK CHEQUE,1," € 91,000.00 "," € 91,000.00 "," € 91,000.00 ",,
06/02/2019,INVENTORY,INV_IN,1221,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,TSOPELOGIANNIS,,ASVESTOPOLTOS,5.9, € 45.00 , € 265.50 , € 265.50 ,,
06/02/2019,INVENTORY,INV_IN,1221,CONSTRUCTION,IPSILANTOU,VAT,TSOPELOGIANNIS,,VAT,1, € 63.72 , € 63.72 , € 63.72 ,,
06/02/2019,EB,OUT,,CONSTRUCTION,IPSILANTOU,REAL ESTATE AGENCY FEE,DIMITRIADIS ODYSSEAS,,REAL ESTATE AGENCY FEE,1," € 1,240.00 "," € 1,240.00 ","-€ 1,240.00 ",,
06/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
06/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,GUARANTE LETTER E/E 8002037075,1, € 45.00 , € 45.00 ,-€ 45.00 ,,
06/02/2019,BRD-S BV,IN,,LOAN,S BV TO FB,PAYBACK,FB,,AKPOL TO S BV,1," € 25,000.00 "," € 25,000.00 "," € 25,000.00 ",,
07/02/2019,INVENTORY,INV_IN,134,CONSTRUCTION,KEKROPOS,CONCRETE,INTERBETON,25C32C1000000,"C25/30, XC3, S2, XAL",232, € 48.00 ," € 11,136.00 "," € 11,136.00 ",,
07/02/2019,INVENTORY,INV_IN,134,CONSTRUCTION,KEKROPOS,CONCRETE,INTERBETON,1000038,CHEM SPL-P,205, € 1.20 , € 246.00 , € 246.00 ,,
07/02/2019,INVENTORY,INV_IN,134,CONSTRUCTION,KEKROPOS,CONCRETE,INTERBETON,P01,PUMP 33-36M,232, € 4.00 , € 928.00 , € 928.00 ,,
07/02/2019,INVENTORY,INV_IN,134,CONSTRUCTION,KEKROPOS,VAT,INTERBETON,,VAT,1," € 2,954.40 "," € 2,954.40 "," € 2,954.40 ",,
07/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 0.50 , € 0.50 ,-€ 0.50 ,,
07/02/2019,INVENTORY,INV_IN,13439,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,ADR0001,AMMOS MPETOU XIMA,15, € 17.00 , € 255.00 , € 255.00 ,,
07/02/2019,INVENTORY,INV_IN,13439,CONSTRUCTION,DELIGIANNAKI,VAT,SPIRIDAKIS,,VAT,1, € 61.20 , € 61.20 , € 61.20 ,,
07/02/2019,INVENTORY,INV_IN,13441,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,ADR0003,AMMOS MPETOU SAKOS,3, € 21.00 , € 63.00 , € 63.00 ,,
07/02/2019,INVENTORY,INV_IN,13441,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,KON271,DOMORESIN 20Kgr.,2, € 40.00 , € 80.00 , € 80.00 ,,
07/02/2019,INVENTORY,INV_IN,13441,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,KON274,DOMOSAND PRIMER 15Kgr.,2, € 35.00 , € 70.00 , € 70.00 ,,
07/02/2019,INVENTORY,INV_IN,13441,CONSTRUCTION,IPSILANTOU,VAT,SPIRIDAKIS,,VAT,1, € 51.12 , € 51.12 , € 51.12 ,,
07/02/2019,NKASA-A,IN,,SALES,DELIGIANNAKI,CUSTOMER PAYMENT,SUN WEI / MIKE (DELIGIANNAKI G1 & G2),,DELIGIANNAKI G1 ADVANCE PAYMENT,1," € 105,000.00 "," € 105,000.00 "," € 105,000.00 ",,
07/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,IKA,IKA,,EFKA 12/18 OFFICE,1, € 548.28 , € 548.28 ,-€ 548.28 ,,
07/02/2019,NKASA-A,OUT,,PLOT,ATHINON,REAL ESTATE AGENCY FEE,PERNISS,,ATHINON AGENCY SERVICE,1," € 4,900.00 "," € 4,900.00 ","-€ 4,900.00 ",,
07/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,ENERGY,PROTERGIA,,ELECTRICITY BILL FOR HQ,1, € 458.11 , € 458.11 ,-€ 458.11 ,,
07/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,COMMISSION,EB,,CREDIT INFO SADIC,1, € 20.00 , € 20.00 ,-€ 20.00 ,,
07/02/2019,EB,OUT,,GENERAL EXPENSES,SPDH,COMMISSION,EB,,CREDIT INFO STURDIOUS,1, € 20.00 , € 20.00 ,-€ 20.00 ,,
07/02/2019,BRD-S BV,IN,,SALES,DELIGIANNAKI,CUSTOMER PAYMENT,SUN WEI / MIKE (DELIGIANNAKI G1 & G2),,DELIGIANNAKI G1 ADV PAYMENT THROUGH BRD-B BV,1," € 40,000.00 "," € 40,000.00 "," € 40,000.00 ",,
07/02/2019,BRD-S BV,OUT,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,TRANSFER TO BRD-SH,1," € 65,000.00 "," € 65,000.00 ","-€ 65,000.00 ",,
07/02/2019,BRD-S BV,IN,,LOAN,S BV TO FB,PAYBACK,FB,,AKPOL TO S BV,1," € 135,000.00 "," € 135,000.00 "," € 135,000.00 ",,
07/02/2019,BRD-SH,IN,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,BRD-S BV,1," € 65,000.00 "," € 65,000.00 "," € 65,000.00 ",,
